,Product_ID,Product_Category,price$,storeID,supplierID,storeName,supplierName
23065,P00245142,Patio & Garden,52.14,7,17,Health Zone,Garmin Ltd.
23150,P00230042,Toys,47.7,1,16,Electro Mart,Sony Corporation
23152,P00209442,Toys,5.36,6,9,Photo World,Canon Inc.
23154,P00150642,Health & Beauty,70.2,3,39,Sound Zone,Sonos Inc.
23155,P00142642,Toys,32.0,3,39,Sound Zone,Sonos Inc.
23256,P00123442,Health & Beauty,14.42,5,18,InnoTech,Razer Inc.
23276,P00226042,Patio & Garden,29.25,3,39,Sound Zone,Sonos Inc.
23277,P00081742,Household Essentials,76.69,2,13,Tech Haven,Samsung Electronics
23351,P00009542,Toys,59.17,5,18,InnoTech,Razer Inc.
23393,P00046642,Grocery,79.5,3,39,Sound Zone,Sonos Inc.
23397,P00167542,Health & Beauty,73.61,1,16,Electro Mart,Sony Corporation
23448,P00271742,Grocery,55.21,4,18,Game Zone,Razer Inc.
23462,P00217042,Toys,14.86,5,18,InnoTech,Razer Inc.
23475,P00246442,Office & School Supplies,74.67,3,39,Sound Zone,Sonos Inc.
23476,P00358842,Patio & Garden,70.36,1,16,Electro Mart,Sony Corporation
23514,P00209542,Health & Beauty,75.95,4,18,Game Zone,Razer Inc.
23692,P00101642,Pets,44.47,1,16,Electro Mart,Sony Corporation
23762,P00363442,Grocery,39.21,3,39,Sound Zone,Sonos Inc.
23788,P00179442,Patio & Garden,16.48,3,39,Sound Zone,Sonos Inc.
23833,P00089742,Toys,16.24,2,13,Tech Haven,Samsung Electronics
23863,P00203942,Health & Beauty,55.3,51,51,Pakistan,Pakistan
23884,P00290342,Toys,6.48,4,18,Game Zone,Razer Inc.
23937,P00242842,Health & Beauty,17.69,6,9,Photo World,Canon Inc.
23967,P00146542,Electronics,54.35,5,18,InnoTech,Razer Inc.
23968,P00165042,Electronics,41.44,7,17,Health Zone,Garmin Ltd.
24064,P00232742,Toys,33.87,5,18,InnoTech,Razer Inc.
24350,P00312442,Patio & Garden,71.88,5,18,InnoTech,Razer Inc.
24358,P00180842,Patio & Garden,11.15,3,39,Sound Zone,Sonos Inc.
24362,P00245442,Patio & Garden,78.47,3,39,Sound Zone,Sonos Inc.
24433,P00076742,Health & Beauty,76.65,4,18,Game Zone,Razer Inc.
24485,P00144442,Health & Beauty,31.23,1,16,Electro Mart,Sony Corporation
24507,P00356642,Toys,30.69,4,18,Game Zone,Razer Inc.
24532,P00366342,Health & Beauty,39.1,7,17,Health Zone,Garmin Ltd.
24559,P00241442,Electronics,37.27,2,13,Tech Haven,Samsung Electronics
24582,P00349142,Patio & Garden,9.74,4,18,Game Zone,Razer Inc.
24589,P00257742,Patio & Garden,41.23,6,9,Photo World,Canon Inc.
24594,P00160242,Patio & Garden,20.25,2,13,Tech Haven,Samsung Electronics
24640,P00012842,"Arts, Crafts & Sewing",51.21,3,39,Sound Zone,Sonos Inc.
24662,P00227042,Patio & Garden,33.58,1,16,Electro Mart,Sony Corporation
24747,P00319642,Household Essentials,36.67,1,16,Electro Mart,Sony Corporation
24766,P00045242,Grocery,45.15,4,18,Game Zone,Razer Inc.
24802,P00200942,Home & Kitchen,36.75,1,16,Electro Mart,Sony Corporation
24824,P00315742,Health & Beauty,69.15,4,18,Game Zone,Razer Inc.
24834,P00355042,"Books, Movies & Music",56.55,5,18,InnoTech,Razer Inc.
24867,P00164642,Health & Beauty,39.18,3,39,Sound Zone,Sonos Inc.
24929,P00333542,Toys,70.31,2,13,Tech Haven,Samsung Electronics
24932,P00354042,Grocery,4.23,6,9,Photo World,Canon Inc.
25024,P00229142,Health & Beauty,9.45,4,18,Game Zone,Razer Inc.
25033,P00359942,Patio & Garden,65.09,1,16,Electro Mart,Sony Corporation
25053,P00034942,Toys,24.65,3,39,Sound Zone,Sonos Inc.
25156,P00301642,Health & Beauty,76.45,2,13,Tech Haven,Samsung Electronics
25159,P00158342,Toys,12.53,3,39,Sound Zone,Sonos Inc.
25250,P00140242,Appliances,38.75,4,18,Game Zone,Razer Inc.
25393,P00171842,Toys,73.28,6,9,Photo World,Canon Inc.
25397,P00357342,Toys,47.63,4,18,Game Zone,Razer Inc.
25512,P00147642,Grocery,58.55,5,18,InnoTech,Razer Inc.
25660,P00191142,Clothing,2.35,4,18,Game Zone,Razer Inc.
25743,P00350842,Toys,60.12,3,39,Sound Zone,Sonos Inc.
25762,P00292442,Grocery,11.02,6,9,Photo World,Canon Inc.
25829,P00121942,Toys,30.23,2,13,Tech Haven,Samsung Electronics
25900,P00361142,Toys,71.59,4,18,Game Zone,Razer Inc.
26003,P00340842,Patio & Garden,51.48,2,13,Tech Haven,Samsung Electronics
26067,P00073042,Toys,49.57,7,17,Health Zone,Garmin Ltd.
26070,P00026442,Toys,65.95,2,13,Tech Haven,Samsung Electronics
26088,P00334142,Toys,72.89,7,17,Health Zone,Garmin Ltd.
26097,P00140542,Grocery,4.55,1,16,Electro Mart,Sony Corporation
26121,P00103442,Patio & Garden,13.06,6,9,Photo World,Canon Inc.
26202,P00246242,Office & School Supplies,16.09,3,39,Sound Zone,Sonos Inc.
26290,P00091042,Health & Beauty,64.32,3,39,Sound Zone,Sonos Inc.
26296,P00191542,Clothing,78.97,5,18,InnoTech,Razer Inc.
26326,P00291542,Health & Beauty,38.64,3,39,Sound Zone,Sonos Inc.
26403,P00356342,Grocery,41.93,2,13,Tech Haven,Samsung Electronics
26505,P00356242,Health & Beauty,58.45,5,18,InnoTech,Razer Inc.
26535,P00188842,Toys,4.47,3,39,Sound Zone,Sonos Inc.
26552,P00189942,Clothing,15.38,1,16,Electro Mart,Sony Corporation
26575,P00034542,Toys,45.03,4,18,Game Zone,Razer Inc.
26636,P00326442,Toys,33.51,5,18,InnoTech,Razer Inc.
26724,P00335142,Health & Beauty,51.52,3,39,Sound Zone,Sonos Inc.
26761,P00060942,Health & Beauty,42.42,1,16,Electro Mart,Sony Corporation
26846,P00141742,Health & Beauty,27.42,4,18,Game Zone,Razer Inc.
26875,P00361442,Baby,76.09,1,16,Electro Mart,Sony Corporation
27023,P00351742,Home & Kitchen,69.86,3,39,Sound Zone,Sonos Inc.
27025,P00353342,Home & Kitchen,3.19,3,39,Sound Zone,Sonos Inc.
27072,P00267442,Grocery,57.29,2,13,Tech Haven,Samsung Electronics
27189,P00360642,Household Essentials,6.83,51,51,Pakistan,Pakistan
27228,P00243742,Patio & Garden,36.77,4,18,Game Zone,Razer Inc.
27229,P00243442,Patio & Garden,7.02,6,9,Photo World,Canon Inc.
27252,P00103542,Health & Beauty,60.56,5,18,InnoTech,Razer Inc.
27368,P00103942,Toys,6.51,7,17,Health Zone,Garmin Ltd.
27560,P00286242,Health & Beauty,73.93,5,18,InnoTech,Razer Inc.
27605,P00140642,Health & Beauty,65.36,5,18,InnoTech,Razer Inc.
27682,P00315942,Grocery,49.9,3,39,Sound Zone,Sonos Inc.
27818,P00259642,Home & Kitchen,38.38,3,39,Sound Zone,Sonos Inc.
27923,P00070642,Patio & Garden,43.13,4,18,Game Zone,Razer Inc.
27952,P00076142,Toys,56.33,1,16,Electro Mart,Sony Corporation
27960,P00299942,Toys,22.88,4,18,Game Zone,Razer Inc.
27973,P00133342,Toys,71.45,7,17,Health Zone,Garmin Ltd.
27977,P00107042,Home & Kitchen,76.69,2,13,Tech Haven,Samsung Electronics
27985,P00012042,Toys,76.26,4,18,Game Zone,Razer Inc.
27993,P00009642,Grocery,59.49,6,9,Photo World,Canon Inc.
28005,P00138642,Household Essentials,52.35,2,13,Tech Haven,Samsung Electronics
28065,P00316342,Health & Beauty,39.55,3,39,Sound Zone,Sonos Inc.
28225,P00087742,Health & Beauty,52.91,1,16,Electro Mart,Sony Corporation
28248,P00143942,Health & Beauty,42.27,1,16,Electro Mart,Sony Corporation
28439,P00088142,Electronics,25.31,4,18,Game Zone,Razer Inc.
28458,P00244542,Patio & Garden,45.57,1,16,Electro Mart,Sony Corporation
28459,P00245042,Patio & Garden,32.83,4,18,Game Zone,Razer Inc.
28550,P00137942,Health & Beauty,32.94,5,18,InnoTech,Razer Inc.
28606,P00134842,Health & Beauty,64.79,3,39,Sound Zone,Sonos Inc.
28944,P00187642,Electronics,44.33,2,13,Tech Haven,Samsung Electronics
28976,P00340542,Toys,74.34,6,9,Photo World,Canon Inc.
29020,P00195142,Toys,60.86,4,18,Game Zone,Razer Inc.
29140,P00287142,Health & Beauty,2.66,1,16,Electro Mart,Sony Corporation
29195,P00235642,Toys,21.46,3,39,Sound Zone,Sonos Inc.
29324,P00048842,Toys,77.42,2,13,Tech Haven,Samsung Electronics
29452,P00273042,Health & Beauty,79.56,3,39,Sound Zone,Sonos Inc.
29686,P00269042,"Books, Movies & Music",39.68,4,18,Game Zone,Razer Inc.
29736,P00255242,Grocery,35.14,6,9,Photo World,Canon Inc.
29763,P00090742,"Books, Movies & Music",36.56,4,18,Game Zone,Razer Inc.
29822,P00121742,Baby,51.19,5,18,InnoTech,Razer Inc.
29827,P00254442,Grocery,63.3,4,18,Game Zone,Razer Inc.
30034,P00244942,Patio & Garden,57.48,3,39,Sound Zone,Sonos Inc.
30071,P00071742,Electronics,23.77,6,9,Photo World,Canon Inc.
30109,P00112742,Electronics,18.76,2,13,Tech Haven,Samsung Electronics
30120,P00353442,Home & Kitchen,40.16,4,18,Game Zone,Razer Inc.
30121,P00290742,Toys,9.13,2,13,Tech Haven,Samsung Electronics
30146,P00080942,Health & Beauty,71.44,7,17,Health Zone,Garmin Ltd.
30149,P00048242,Toys,7.69,2,13,Tech Haven,Samsung Electronics
30164,P00242442,Grocery,10.55,7,17,Health Zone,Garmin Ltd.
30302,P00215542,Grocery,6.58,1,16,Electro Mart,Sony Corporation
30498,P00154842,Appliances,42.93,6,9,Photo World,Canon Inc.
30607,P00254842,Health & Beauty,4.92,3,39,Sound Zone,Sonos Inc.
30661,P00143842,Health & Beauty,29.33,3,39,Sound Zone,Sonos Inc.
30682,P00276742,Health & Beauty,3.56,5,18,InnoTech,Razer Inc.
30713,P00338342,Health & Beauty,22.78,3,39,Sound Zone,Sonos Inc.
30916,P00267042,Home & Kitchen,21.88,2,13,Tech Haven,Samsung Electronics
31023,P00149842,"Arts, Crafts & Sewing",7.06,5,18,InnoTech,Razer Inc.
31126,P00228842,Toys,40.82,3,39,Sound Zone,Sonos Inc.
31169,P00157242,"Arts, Crafts & Sewing",48.48,1,16,Electro Mart,Sony Corporation
31187,P00278742,Appliances,69.1,4,18,Game Zone,Razer Inc.
31237,P00043442,Health & Beauty,62.93,5,18,InnoTech,Razer Inc.
31306,P00325842,Patio & Garden,28.43,3,39,Sound Zone,Sonos Inc.
31335,P00012442,Baby,28.15,1,16,Electro Mart,Sony Corporation
31485,P00166842,Toys,9.36,4,18,Game Zone,Razer Inc.
31486,P00252242,Household Essentials,74.6,1,16,Electro Mart,Sony Corporation
31643,P00069942,Household Essentials,49.45,3,39,Sound Zone,Sonos Inc.
31646,P00021542,Patio & Garden,67.86,3,39,Sound Zone,Sonos Inc.
31678,P00160142,Appliances,29.49,2,13,Tech Haven,Samsung Electronics
31713,P00019442,Toys,32.82,51,51,Pakistan,Pakistan
31786,P00333242,Toys,76.69,4,18,Game Zone,Razer Inc.
31799,P00343642,Baby,37.41,6,9,Photo World,Canon Inc.
31807,P00318042,Health & Beauty,64.37,5,18,InnoTech,Razer Inc.
31961,P00054842,"Arts, Crafts & Sewing",30.11,7,17,Health Zone,Garmin Ltd.
32015,P00260942,Baby,42.14,5,18,InnoTech,Razer Inc.
32117,P00055842,Toys,35.55,5,18,InnoTech,Razer Inc.
32120,P00264342,Health & Beauty,8.69,3,39,Sound Zone,Sonos Inc.
32134,P00061942,Appliances,73.74,3,39,Sound Zone,Sonos Inc.
32174,P00153442,Toys,65.95,4,18,Game Zone,Razer Inc.
32216,P00336342,Pets,25.19,1,16,Electro Mart,Sony Corporation
32330,P00056742,Toys,53.3,4,18,Game Zone,Razer Inc.
32408,P00264842,Patio & Garden,25.51,7,17,Health Zone,Garmin Ltd.
32467,P00353842,Office & School Supplies,2.1,2,13,Tech Haven,Samsung Electronics
32618,P00078042,Toys,3.66,4,18,Game Zone,Razer Inc.
32637,P00071642,Health & Beauty,20.72,6,9,Photo World,Canon Inc.
32819,P00204142,"Arts, Crafts & Sewing",22.51,2,13,Tech Haven,Samsung Electronics
33066,P00067342,Toys,51.05,3,39,Sound Zone,Sonos Inc.
33083,P00100542,"Arts, Crafts & Sewing",28.32,1,16,Electro Mart,Sony Corporation
33088,P00300542,Toys,30.46,1,16,Electro Mart,Sony Corporation
33124,P00156342,Health & Beauty,44.3,4,18,Game Zone,Razer Inc.
33139,P00353642,Health & Beauty,66.13,1,16,Electro Mart,Sony Corporation
33245,P00285942,Toys,23.25,4,18,Game Zone,Razer Inc.
33309,P00209342,Toys,32.34,5,18,InnoTech,Razer Inc.
33358,P00038242,Household Essentials,78.14,3,39,Sound Zone,Sonos Inc.
33359,P00275042,Toys,14.25,2,13,Tech Haven,Samsung Electronics
33366,P00324142,Health & Beauty,22.99,6,9,Photo World,Canon Inc.
33736,P00345042,Health & Beauty,39.05,4,18,Game Zone,Razer Inc.
33848,P00197842,Household Essentials,22.8,1,16,Electro Mart,Sony Corporation
33999,P00081442,Household Essentials,77.41,3,39,Sound Zone,Sonos Inc.
34038,P00311442,Patio & Garden,4.01,2,13,Tech Haven,Samsung Electronics
34040,P00159742,Electronics,43.94,3,39,Sound Zone,Sonos Inc.
34096,P00011542,Health & Beauty,20.1,4,18,Game Zone,Razer Inc.
34414,P00298042,Health & Beauty,15.36,6,9,Photo World,Canon Inc.
34529,P00160842,Toys,48.88,4,18,Game Zone,Razer Inc.
34564,P00238142,Health & Beauty,52.18,5,18,InnoTech,Razer Inc.
34628,P00064842,Toys,16.46,4,18,Game Zone,Razer Inc.
34674,P00342642,Grocery,51.74,3,39,Sound Zone,Sonos Inc.
34736,P00251142,Health & Beauty,74.9,6,9,Photo World,Canon Inc.
34805,P00146642,Toys,27.22,2,13,Tech Haven,Samsung Electronics
34962,P00361042,Toys,41.87,4,18,Game Zone,Razer Inc.
35007,P00161042,Appliances,7.64,2,13,Tech Haven,Samsung Electronics
35021,P0095042,Clothing,18.36,7,17,Health Zone,Garmin Ltd.
35045,P00337342,Electronics,11.15,2,13,Tech Haven,Samsung Electronics
35122,P00345142,Health & Beauty,23.91,7,17,Health Zone,Garmin Ltd.
35439,P00168842,Grocery,58.14,1,16,Electro Mart,Sony Corporation
35567,P00046542,Health & Beauty,35.82,6,9,Photo World,Canon Inc.
35589,P00060142,Toys,9.06,3,39,Sound Zone,Sonos Inc.
35679,P00254042,Toys,14.17,3,39,Sound Zone,Sonos Inc.
35745,P00071842,Clothing,13.41,5,18,InnoTech,Razer Inc.
35771,P00151442,Toys,74.61,3,39,Sound Zone,Sonos Inc.
35811,P00133242,Health & Beauty,54.98,2,13,Tech Haven,Samsung Electronics
35826,P00082442,Clothing,71.1,5,18,InnoTech,Razer Inc.
35874,P00072342,Pharmacy & OTC,15.22,3,39,Sound Zone,Sonos Inc.
35964,P00240642,Toys,11.18,1,16,Electro Mart,Sony Corporation
35998,P00314142,Toys,31.21,4,18,Game Zone,Razer Inc.
36065,P00132342,Clothing,21.17,5,18,InnoTech,Razer Inc.
36385,P00343242,Electronics,65.02,3,39,Sound Zone,Sonos Inc.
36536,P00261442,Grocery,67.33,1,16,Electro Mart,Sony Corporation
36844,P00296842,Grocery,69.61,4,18,Game Zone,Razer Inc.
36893,P0093742,Household Essentials,55.43,1,16,Electro Mart,Sony Corporation
36964,P00289142,Toys,58.79,3,39,Sound Zone,Sonos Inc.
37015,P00266242,Patio & Garden,48.76,3,39,Sound Zone,Sonos Inc.
37129,P00338742,Health & Beauty,13.74,2,13,Tech Haven,Samsung Electronics
37258,P00132442,"Arts, Crafts & Sewing",12.83,51,51,Pakistan,Pakistan
37335,P00222742,Toys,24.47,4,18,Game Zone,Razer Inc.
37354,P00172742,Health & Beauty,11.64,6,9,Photo World,Canon Inc.
37542,P00060442,Health & Beauty,30.72,5,18,InnoTech,Razer Inc.
37606,P00181142,Patio & Garden,68.61,7,17,Health Zone,Garmin Ltd.
37666,P00040542,Toys,63.91,5,18,InnoTech,Razer Inc.
37719,P00068542,Toys,25.99,5,18,InnoTech,Razer Inc.
37992,P00325642,Patio & Garden,34.01,3,39,Sound Zone,Sonos Inc.
38035,P00328842,Health & Beauty,49.54,3,39,Sound Zone,Sonos Inc.
38187,P00018442,Health & Beauty,58.16,4,18,Game Zone,Razer Inc.
38211,P00201142,Health & Beauty,31.26,1,16,Electro Mart,Sony Corporation
38329,P00205342,Toys,78.06,4,18,Game Zone,Razer Inc.
38374,P00205742,Health & Beauty,60.51,7,17,Health Zone,Garmin Ltd.
38579,P00139442,Health & Beauty,30.54,2,13,Tech Haven,Samsung Electronics
38682,P00004942,Toys,19.74,4,18,Game Zone,Razer Inc.
38709,P00061742,Health & Beauty,28.76,6,9,Photo World,Canon Inc.
38723,P00092842,Grocery,20.76,2,13,Tech Haven,Samsung Electronics
38802,P00030542,Home & Kitchen,32.56,3,39,Sound Zone,Sonos Inc.
38822,P00202342,"Arts, Crafts & Sewing",71.26,1,16,Electro Mart,Sony Corporation
38905,P0097442,Toys,20.26,1,16,Electro Mart,Sony Corporation
39016,P00250042,Toys,24.18,4,18,Game Zone,Razer Inc.
39019,P00129942,Toys,11.59,1,16,Electro Mart,Sony Corporation
39215,P00186742,Clothing,19.1,4,18,Game Zone,Razer Inc.
39303,P00063842,Household Essentials,3.9,5,18,InnoTech,Razer Inc.
39489,P00323242,Office & School Supplies,57.97,3,39,Sound Zone,Sonos Inc.
39544,P00341442,Toys,41.21,2,13,Tech Haven,Samsung Electronics
39589,P00023442,"Arts, Crafts & Sewing",32.15,6,9,Photo World,Canon Inc.
39636,P00077542,Toys,75.22,4,18,Game Zone,Razer Inc.
39749,P00369342,Patio & Garden,25.05,1,16,Electro Mart,Sony Corporation
40093,P00327942,Health & Beauty,36.97,3,39,Sound Zone,Sonos Inc.
40497,P00163942,Toys,55.34,2,13,Tech Haven,Samsung Electronics
40503,P00332642,Health & Beauty,79.68,3,39,Sound Zone,Sonos Inc.
40777,P00068242,Electronics,67.63,4,18,Game Zone,Razer Inc.
41087,P00108242,Baby,52.03,6,9,Photo World,Canon Inc.
41204,P00228542,Electronics,29.48,4,18,Game Zone,Razer Inc.
41442,P00325542,"Books, Movies & Music",11.61,5,18,InnoTech,Razer Inc.
41467,P00368842,Office & School Supplies,2.43,4,18,Game Zone,Razer Inc.
41471,P00255042,Patio & Garden,25.85,3,39,Sound Zone,Sonos Inc.
41762,P00122042,Household Essentials,58.26,6,9,Photo World,Canon Inc.
42048,P00014342,Toys,4.42,2,13,Tech Haven,Samsung Electronics
42281,P00334942,Patio & Garden,60.52,4,18,Game Zone,Razer Inc.
42544,P00198442,Toys,4.56,2,13,Tech Haven,Samsung Electronics
42613,P00076642,Health & Beauty,32.39,7,17,Health Zone,Garmin Ltd.
42675,P00050042,Health & Beauty,46.82,2,13,Tech Haven,Samsung Electronics
42786,P00249442,Health & Beauty,31.75,7,17,Health Zone,Garmin Ltd.
42809,P00089642,Toys,43.12,1,16,Electro Mart,Sony Corporation
42941,P00266342,Toys,36.53,6,9,Photo World,Canon Inc.
43207,P00229442,Toys,38.6,3,39,Sound Zone,Sonos Inc.
43237,P00255642,Toys,71.19,3,39,Sound Zone,Sonos Inc.
43259,P00123042,Patio & Garden,62.77,5,18,InnoTech,Razer Inc.
43471,P00358642,Health & Beauty,46.17,3,39,Sound Zone,Sonos Inc.
43614,P00103842,Health & Beauty,74.71,2,13,Tech Haven,Samsung Electronics
43691,P00260842,Grocery,9.87,5,18,InnoTech,Razer Inc.
44326,P00237742,Toys,21.74,3,39,Sound Zone,Sonos Inc.
44460,P00153042,Appliances,34.68,1,16,Electro Mart,Sony Corporation
44589,P00114242,Furniture,52.6,4,18,Game Zone,Razer Inc.
44607,P00144742,Appliances,53.4,5,18,InnoTech,Razer Inc.
44611,P00066142,Toys,20.95,3,39,Sound Zone,Sonos Inc.
44633,P00283442,Toys,27.31,1,16,Electro Mart,Sony Corporation
44881,P00133542,Health & Beauty,40.71,4,18,Game Zone,Razer Inc.
45007,P00308442,Health & Beauty,33.62,1,16,Electro Mart,Sony Corporation
45054,P00278342,Toys,33.24,3,39,Sound Zone,Sonos Inc.
45397,P00013242,Baby,38.78,3,39,Sound Zone,Sonos Inc.
45540,P00011242,Baby,43.71,2,13,Tech Haven,Samsung Electronics
45541,P00333342,Health & Beauty,34.61,51,51,Pakistan,Pakistan
45555,P00144842,Toys,54.0,4,18,Game Zone,Razer Inc.
45710,P00204842,Toys,67.45,6,9,Photo World,Canon Inc.
45718,P00161742,Health & Beauty,68.88,5,18,InnoTech,Razer Inc.
45795,P00072142,Toys,32.1,7,17,Health Zone,Garmin Ltd.
45803,P00062942,Health & Beauty,60.75,5,18,InnoTech,Razer Inc.
45807,P00060342,Toys,59.33,5,18,InnoTech,Razer Inc.
45809,P00065842,Baby,74.18,3,39,Sound Zone,Sonos Inc.
45844,P00290142,Toys,17.77,3,39,Sound Zone,Sonos Inc.
45947,P00159342,Health & Beauty,16.98,4,18,Game Zone,Razer Inc.
46085,P00076242,Health & Beauty,9.04,1,16,Electro Mart,Sony Corporation
46379,P00264142,Toys,47.23,4,18,Game Zone,Razer Inc.
46412,P00264942,Patio & Garden,78.72,7,17,Health Zone,Garmin Ltd.
46425,P00287742,Toys,35.22,2,13,Tech Haven,Samsung Electronics
46549,P00224942,Toys,68.36,4,18,Game Zone,Razer Inc.
46686,P00104642,Toys,66.73,6,9,Photo World,Canon Inc.
46774,P00158642,Toys,40.96,2,13,Tech Haven,Samsung Electronics
46873,P00019242,Toys,16.84,3,39,Sound Zone,Sonos Inc.
47065,P00167142,Toys,73.29,1,16,Electro Mart,Sony Corporation
47067,P00143742,Toys,73.22,1,16,Electro Mart,Sony Corporation
47070,P00080842,Health & Beauty,8.98,4,18,Game Zone,Razer Inc.
47083,P00255442,Toys,9.03,1,16,Electro Mart,Sony Corporation
47091,P00351442,Toys,46.76,4,18,Game Zone,Razer Inc.
47186,P00367842,Health & Beauty,10.11,5,18,InnoTech,Razer Inc.
47405,P00306742,Automotive,31.12,3,39,Sound Zone,Sonos Inc.
47514,P00136942,Health & Beauty,63.09,2,13,Tech Haven,Samsung Electronics
47640,P00167842,Health & Beauty,57.18,6,9,Photo World,Canon Inc.
47914,P00123242,Patio & Garden,50.82,4,18,Game Zone,Razer Inc.
47990,P00028642,Health & Beauty,56.93,1,16,Electro Mart,Sony Corporation
47993,P00045742,Health & Beauty,50.16,3,39,Sound Zone,Sonos Inc.
48087,P00297242,Baby,40.11,2,13,Tech Haven,Samsung Electronics
48212,P00277342,Baby,17.48,3,39,Sound Zone,Sonos Inc.
48282,P00228742,Toys,74.73,4,18,Game Zone,Razer Inc.
48315,P00076342,Electronics,64.02,6,9,Photo World,Canon Inc.
48395,P00135542,Furniture,70.21,4,18,Game Zone,Razer Inc.
48418,P00044742,Health & Beauty,63.91,5,18,InnoTech,Razer Inc.
48600,P00157042,"Arts, Crafts & Sewing",29.78,4,18,Game Zone,Razer Inc.
48732,P00340442,"Books, Movies & Music",72.9,3,39,Sound Zone,Sonos Inc.
48748,P00309742,Health & Beauty,74.85,6,9,Photo World,Canon Inc.
48755,P00280042,Health & Beauty,9.7,2,13,Tech Haven,Samsung Electronics
48759,P00277142,Patio & Garden,52.38,4,18,Game Zone,Razer Inc.
48761,P00340142,Toys,61.03,2,13,Tech Haven,Samsung Electronics
48762,P00284542,Patio & Garden,5.75,7,17,Health Zone,Garmin Ltd.
48763,P00358542,Health & Beauty,43.8,2,13,Tech Haven,Samsung Electronics
49065,P00363542,Baby,14.25,7,17,Health Zone,Garmin Ltd.
49205,P00201742,Toys,67.09,1,16,Electro Mart,Sony Corporation
49227,P00262042,Baby,24.93,6,9,Photo World,Canon Inc.
49757,P00211642,Grocery,71.14,3,39,Sound Zone,Sonos Inc.
49821,P00366742,Baby,8.85,3,39,Sound Zone,Sonos Inc.
49843,P00144342,Office & School Supplies,43.86,5,18,InnoTech,Razer Inc.
49893,P00345542,Health & Beauty,30.35,3,39,Sound Zone,Sonos Inc.
50165,P00210742,"Arts, Crafts & Sewing",63.84,2,13,Tech Haven,Samsung Electronics
50169,P00078942,Health & Beauty,12.78,5,18,InnoTech,Razer Inc.
50198,P00010642,Baby,78.23,3,39,Sound Zone,Sonos Inc.
50227,P00007742,Toys,48.36,1,16,Electro Mart,Sony Corporation
50228,P00153242,Toys,15.76,4,18,Game Zone,Razer Inc.
50251,P00210242,Toys,23.23,5,18,InnoTech,Razer Inc.
50271,P00063542,Health & Beauty,45.35,3,39,Sound Zone,Sonos Inc.
50310,P00279742,"Arts, Crafts & Sewing",12.18,1,16,Electro Mart,Sony Corporation
50383,P00174642,Toys,5.97,4,18,Game Zone,Razer Inc.
50588,P00365542,Health & Beauty,3.68,1,16,Electro Mart,Sony Corporation
50589,P00330742,Baby,17.17,3,39,Sound Zone,Sonos Inc.
50590,P00161342,Grocery,38.07,3,39,Sound Zone,Sonos Inc.
50644,P00305442,Toys,67.81,2,13,Tech Haven,Samsung Electronics
51331,P00135442,Health & Beauty,5.22,51,51,Pakistan,Pakistan
51673,P00111342,Health & Beauty,38.02,4,18,Game Zone,Razer Inc.
51872,P00175342,Pets,46.11,6,9,Photo World,Canon Inc.
51974,P00358042,Toys,38.48,5,18,InnoTech,Razer Inc.
52151,P00362942,Health & Beauty,79.47,7,17,Health Zone,Garmin Ltd.
52387,P00054142,"Arts, Crafts & Sewing",27.91,5,18,InnoTech,Razer Inc.
52527,P00142442,Clothing,70.91,5,18,InnoTech,Razer Inc.
52635,P00137842,Appliances,4.83,3,39,Sound Zone,Sonos Inc.
52639,P00090142,Toys,34.4,3,39,Sound Zone,Sonos Inc.
52652,P00291642,Health & Beauty,3.59,4,18,Game Zone,Razer Inc.
52743,P00293942,Toys,12.3,1,16,Electro Mart,Sony Corporation
52825,P00090342,Pets,15.93,4,18,Game Zone,Razer Inc.
53007,P00017942,Toys,37.8,7,17,Health Zone,Garmin Ltd.
53020,P00345342,Health & Beauty,25.32,2,13,Tech Haven,Samsung Electronics
53231,P00125842,Patio & Garden,45.17,4,18,Game Zone,Razer Inc.
53503,P00307242,Baby,9.31,6,9,Photo World,Canon Inc.
53887,P00005542,Electronics,10.96,2,13,Tech Haven,Samsung Electronics
54092,P0098042,Toys,69.46,3,39,Sound Zone,Sonos Inc.
54093,P00164142,Toys,63.59,1,16,Electro Mart,Sony Corporation
54102,P00318542,Toys,31.89,1,16,Electro Mart,Sony Corporation
54239,P00316042,Electronics,74.39,4,18,Game Zone,Razer Inc.
54394,P00311742,Health & Beauty,23.52,1,16,Electro Mart,Sony Corporation
55104,P0099142,Toys,30.06,4,18,Game Zone,Razer Inc.
55555,P00215142,Toys,43.47,5,18,InnoTech,Razer Inc.
55582,P00154142,Health & Beauty,22.62,3,39,Sound Zone,Sonos Inc.
55973,P00247442,Health & Beauty,36.25,2,13,Tech Haven,Samsung Electronics
56237,P00308142,Health & Beauty,55.79,6,9,Photo World,Canon Inc.
57004,P00215342,Toys,64.05,4,18,Game Zone,Razer Inc.
57287,P00364042,Health & Beauty,57.78,1,16,Electro Mart,Sony Corporation
57982,P00069142,Baby,53.07,3,39,Sound Zone,Sonos Inc.
58105,P00007642,Baby,5.66,2,13,Tech Haven,Samsung Electronics
58378,P00027942,Health & Beauty,65.34,3,39,Sound Zone,Sonos Inc.
58391,P00014442,Household Essentials,59.84,4,18,Game Zone,Razer Inc.
58524,P00038542,Grocery,64.25,6,9,Photo World,Canon Inc.
58645,P00341842,Office & School Supplies,30.25,4,18,Game Zone,Razer Inc.
